Query_Name	Query
Bact_NIH	"Bacterial Infections and Mycoses"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Bact_Pub	"Bacterial Infections and Mycoses"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND ("Research Support, American Recovery and Reinvestment Act" [Publication Type] OR "Research Support, U.S. Gov't, Non-P.H.S." [Publication Type] OR "Research Support, U.S. Gov't, P.H.S." [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Bact_Priv	"Bacterial Infections and Mycoses"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) NOT ("Research Support, American Recovery and Reinvestment Act" [Publication Type] OR "Research Support, U.S. Gov't, Non-P.H.S." [Publication Type] OR "Research Support, U.S. Gov't, P.H.S." [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Chem_NIH	"Chemically-Induced Disorders"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Chem_Pub	"Chemically-Induced Disorders"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND ("Research Support, American Recovery and Reinvestment Act" [Publication Type] OR "Research Support, U.S. Gov't, Non-P.H.S." [Publication Type] OR "Research Support, U.S. Gov't, P.H.S." [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Chem_Priv	"Chemically-Induced Disorders"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) NOT ("Research Support, American Recovery and Reinvestment Act" [Publication Type] OR "Research Support, U.S. Gov't, Non-P.H.S." [Publication Type] OR "Research Support, U.S. Gov't, P.H.S." [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Congenital_NIH	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Congenital_Pub	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND ("Research Support, American Recovery and Reinvestment Act" [Publication Type] OR "Research Support, U.S. Gov't, Non-P.H.S." [Publication Type] OR "Research Support, U.S. Gov't, P.H.S." [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Congenital_Priv	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) NOT ("Research Support, American Recovery and Reinvestment Act" [Publication Type] OR "Research Support, U.S. Gov't, Non-P.H.S." [Publication Type] OR "Research Support, U.S. Gov't, P.H.S." [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Envir_NIH	"Disorders of Environmental Origin"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Envir_Pub	"Disorders of Environmental Origin"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND ("Research Support, American Recovery and Reinvestment Act" [Publication Type] OR "Research Support, U.S. Gov't, Non-P.H.S." [Publication Type] OR "Research Support, U.S. Gov't, P.H.S." [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Envir_Priv	"Disorders of Environmental Origin"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) NOT ("Research Support, American Recovery and Reinvestment Act" [Publication Type] OR "Research Support, U.S. Gov't, Non-P.H.S." [Publication Type] OR "Research Support, U.S. Gov't, P.H.S." [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Nutrition_NIH	"Nutritional and Metabolic Diseases"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Nutrition_Pub	"Nutritional and Metabolic Diseases"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND ("Research Support, American Recovery and Reinvestment Act" [Publication Type] OR "Research Support, U.S. Gov't, Non-P.H.S." [Publication Type] OR "Research Support, U.S. Gov't, P.H.S." [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
